# 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, time, price
2.798583984375000000e+01, 2.234619140625000000e+01, 1.798095703125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.048583984375000000e+01, 1.484619140625000000e+01, 2.548095703125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
5.485839843750000000e+00, 2.984619140625000000e+01, 1.048095703125000000e+01, 3.000000000000000000e+00, 4.514160156250000000e+00
7.360839843750000000e+00, 1.721191406250000000e+00, 2.735595703125000000e+01, 3.000000000000000000e+00, 8.278808593750000000e+00
2.236083984375000000e+01, 1.672119140625000000e+01, 1.235595703125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.986083984375000000e+01, 9.221191406250000000e+00, 4.855957031250000000e+00, 3.000000000000000000e+00, 5.144042968750000000e+00
1.486083984375000000e+01, 2.422119140625000000e+01, 1.985595703125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.111083984375000000e+01, 1.297119140625000000e+01, 8.605957031250000000e+00, 3.000000000000000000e+00, 1.394042968750000000e+00
2.611083984375000000e+01, 2.797119140625000000e+01, 2.360595703125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.861083984375000000e+01, 5.471191406250000000e+00, 1.610595703125000000e+01, 3.000000000000000000e+00, 4.528808593750000000e+00
3.610839843750000000e+00, 2.047119140625000000e+01, 1.105957031250000000e+00, 3.000000000000000000e+00, 8.894042968750000000e+00
2.673339843750000000e+00, 4.533691406250000000e+00, 1.141845703125000000e+01, 3.000000000000000000e+00, 7.326660156250000000e+00
1.767333984375000000e+01, 1.953369140625000000e+01, 2.641845703125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.517333984375000000e+01, 1.203369140625000000e+01, 1.891845703125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.017333984375000000e+01, 2.703369140625000000e+01, 3.918457031250000000e+00, 3.000000000000000000e+00, 6.081542968750000000e+00
1.392333984375000000e+01, 8.283691406250000000e+00, 2.266845703125000000e+01, 3.000000000000000000e+00, 1.716308593750000000e+00
2.892333984375000000e+01, 2.328369140625000000e+01, 7.668457031250000000e+00, 3.000000000000000000e+00, 2.331542968750000000e+00
2.142333984375000000e+01, 7.836914062500000000e-01, 1.684570312500000000e-01, 3.000000000000000000e+00, 9.831542968750000000e+00
6.423339843750000000e+00, 1.578369140625000000e+01, 1.516845703125000000e+01, 3.000000000000000000e+00, 3.576660156250000000e+00
4.548339843750000000e+00, 1.390869140625000000e+01, 5.793457031250000000e+00, 3.000000000000000000e+00, 5.451660156250000000e+00
1.954833984375000000e+01, 2.890869140625000000e+01, 2.079345703125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.704833984375000000e+01, 6.408691406250000000e+00, 2.829345703125000000e+01, 3.000000000000000000e+00, 3.591308593750000000e+00
1.204833984375000000e+01, 2.140869140625000000e+01, 1.329345703125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.298339843750000000e+00, 2.658691406250000000e+00, 1.704345703125000000e+01, 3.000000000000000000e+00, 7.341308593750000000e+00
2.329833984375000000e+01, 1.765869140625000000e+01, 2.043457031250000000e+00, 3.000000000000000000e+00, 7.956542968750000000e+00
1.579833984375000000e+01, 1.015869140625000000e+01, 9.543457031250000000e+00, 3.000000000000000000e+00, 4.565429687500000000e-01
7.983398437500000000e-01, 2.515869140625000000e+01, 2.454345703125000000e+01, 3.000000000000000000e+00, 9.201660156250000000e+00
5.639648437500000000e-01, 1.461181640625000000e+01, 1.024658203125000000e+01, 3.000000000000000000e+00, 9.436035156250000000e+00
1.556396484375000000e+01, 2.961181640625000000e+01, 2.524658203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.306396484375000000e+01, 7.111816406250000000e+00, 1.774658203125000000e+01, 3.000000000000000000e+00, 2.888183593750000000e+00
8.063964843750000000e+00, 2.211181640625000000e+01, 2.746582031250000000e+00, 3.000000000000000000e+00, 7.253417968750000000e+00
1.181396484375000000e+01, 3.361816406250000000e+00, 2.899658203125000000e+01, 3.000000000000000000e+00, 6.638183593750000000e+00
2.681396484375000000e+01, 1.836181640625000000e+01, 1.399658203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.931396484375000000e+01, 1.086181640625000000e+01, 6.496582031250000000e+00, 3.000000000000000000e+00, 3.503417968750000000e+00
4.313964843750000000e+00, 2.586181640625000000e+01, 2.149658203125000000e+01, 3.000000000000000000e+00, 5.686035156250000000e+00
6.188964843750000000e+00, 5.236816406250000000e+00, 8.715820312500000000e-01, 3.000000000000000000e+00, 9.128417968750000000e+00
2.118896484375000000e+01, 2.023681640625000000e+01, 1.587158203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.868896484375000000e+01, 1.273681640625000000e+01, 2.337158203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.368896484375000000e+01, 2.773681640625000000e+01, 8.371582031250000000e+00, 3.000000000000000000e+00, 1.628417968750000000e+00
9.938964843750000000e+00, 8.986816406250000000e+00, 1.962158203125000000e+01, 3.000000000000000000e+00, 1.013183593750000000e+00
2.493896484375000000e+01, 2.398681640625000000e+01, 4.621582031250000000e+00, 3.000000000000000000e+00, 5.378417968750000000e+00
1.743896484375000000e+01, 1.486816406250000000e+00, 1.212158203125000000e+01, 3.000000000000000000e+00, 8.513183593750000000e+00
2.438964843750000000e+00, 1.648681640625000000e+01, 2.712158203125000000e+01, 3.000000000000000000e+00, 7.561035156250000000e+00
3.376464843750000000e+00, 5.493164062500000000e-01, 1.680908203125000000e+01, 3.000000000000000000e+00, 9.450683593750000000e+00
1.837646484375000000e+01, 1.554931640625000000e+01, 1.809082031250000000e+00, 3.000000000000000000e+00, 8.190917968750000000e+00
2.587646484375000000e+01, 8.049316406250000000e+00, 9.309082031250000000e+00, 3.000000000000000000e+00, 1.950683593750000000e+00
1.087646484375000000e+01, 2.304931640625000000e+01, 2.430908203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.462646484375000000e+01, 1.179931640625000000e+01, 5.559082031250000000e+00, 3.000000000000000000e+00, 4.440917968750000000e+00
2.962646484375000000e+01, 2.679931640625000000e+01, 2.055908203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.212646484375000000e+01, 4.299316406250000000e+00, 2.805908203125000000e+01, 3.000000000000000000e+00, 5.700683593750000000e+00
7.126464843750000000e+00, 1.929931640625000000e+01, 1.305908203125000000e+01, 3.000000000000000000e+00, 2.873535156250000000e+00
5.251464843750000000e+00, 9.924316406250000000e+00, 2.618408203125000000e+01, 3.000000000000000000e+00, 4.748535156250000000e+00
2.025146484375000000e+01, 2.492431640625000000e+01, 1.118408203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.775146484375000000e+01, 2.424316406250000000e+00, 3.684082031250000000e+00, 3.000000000000000000e+00, 7.575683593750000000e+00
1.275146484375000000e+01, 1.742431640625000000e+01, 1.868408203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.001464843750000000e+00, 6.174316406250000000e+00, 1.493408203125000000e+01, 3.000000000000000000e+00, 3.825683593750000000e+00
2.400146484375000000e+01, 2.117431640625000000e+01, 2.993408203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.650146484375000000e+01, 1.367431640625000000e+01, 2.243408203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.501464843750000000e+00, 2.867431640625000000e+01, 7.434082031250000000e+00, 3.000000000000000000e+00, 8.498535156250000000e+00
1.032714843750000000e+00, 6.643066406250000000e+00, 2.384033203125000000e+01, 3.000000000000000000e+00, 8.967285156250000000e+00
1.603271484375000000e+01, 2.164306640625000000e+01, 8.840332031250000000e+00, 3.000000000000000000e+00, 1.159667968750000000e+00
2.353271484375000000e+01, 1.414306640625000000e+01, 1.340332031250000000e+00, 3.000000000000000000e+00, 8.659667968750000000e+00
8.532714843750000000e+00, 2.914306640625000000e+01, 1.634033203125000000e+01, 3.000000000000000000e+00, 1.467285156250000000e+00
1.228271484375000000e+01, 1.039306640625000000e+01, 1.259033203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.728271484375000000e+01, 2.539306640625000000e+01, 2.759033203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.978271484375000000e+01, 2.893066406250000000e+00, 2.009033203125000000e+01, 3.000000000000000000e+00, 7.106933593750000000e+00
4.782714843750000000e+00, 1.789306640625000000e+01, 5.090332031250000000e+00, 3.000000000000000000e+00, 5.217285156250000000e+00
6.657714843750000000e+00, 1.226806640625000000e+01, 1.821533203125000000e+01, 3.000000000000000000e+00, 3.342285156250000000e+00
2.165771484375000000e+01, 2.726806640625000000e+01, 3.215332031250000000e+00, 3.000000000000000000e+00, 6.784667968750000000e+00
2.915771484375000000e+01, 4.768066406250000000e+00, 1.071533203125000000e+01, 3.000000000000000000e+00, 5.231933593750000000e+00
1.415771484375000000e+01, 1.976806640625000000e+01, 2.571533203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.040771484375000000e+01, 1.018066406250000000e+00, 6.965332031250000000e+00, 3.000000000000000000e+00, 8.981933593750000000e+00
2.540771484375000000e+01, 1.601806640625000000e+01, 2.196533203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.790771484375000000e+01, 8.518066406250000000e+00, 2.946533203125000000e+01, 3.000000000000000000e+00, 1.481933593750000000e+00
2.907714843750000000e+00, 2.351806640625000000e+01, 1.446533203125000000e+01, 3.000000000000000000e+00, 7.092285156250000000e+00
1.970214843750000000e+00, 7.580566406250000000e+00, 2.277832031250000000e+00, 3.000000000000000000e+00, 8.029785156250000000e+00
1.697021484375000000e+01, 2.258056640625000000e+01, 1.727783203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.447021484375000000e+01, 8.056640625000000000e-02, 2.477783203125000000e+01, 3.000000000000000000e+00, 9.919433593750000000e+00
9.470214843750000000e+00, 1.508056640625000000e+01, 9.777832031250000000e+00, 3.000000000000000000e+00, 5.297851562500000000e-01
1.322021484375000000e+01, 3.830566406250000000e+00, 2.102783203125000000e+01, 3.000000000000000000e+00, 6.169433593750000000e+00
2.822021484375000000e+01, 1.883056640625000000e+01, 6.027832031250000000e+00, 3.000000000000000000e+00, 3.972167968750000000e+00
2.072021484375000000e+01, 1.133056640625000000e+01, 1.352783203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
5.720214843750000000e+00, 2.633056640625000000e+01, 2.852783203125000000e+01, 3.000000000000000000e+00, 4.279785156250000000e+00
3.845214843750000000e+00, 1.955566406250000000e+00, 7.902832031250000000e+00, 3.000000000000000000e+00, 8.044433593750000000e+00
1.884521484375000000e+01, 1.695556640625000000e+01, 2.290283203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.634521484375000000e+01, 9.455566406250000000e+00, 1.540283203125000000e+01, 3.000000000000000000e+00, 5.444335937500000000e-01
1.134521484375000000e+01, 2.445556640625000000e+01, 4.028320312500000000e-01, 3.000000000000000000e+00, 9.597167968750000000e+00
7.595214843750000000e+00, 1.320556640625000000e+01, 2.665283203125000000e+01, 3.000000000000000000e+00, 2.404785156250000000e+00
2.259521484375000000e+01, 2.820556640625000000e+01, 1.165283203125000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.509521484375000000e+01, 5.705566406250000000e+00, 4.152832031250000000e+00, 3.000000000000000000e+00, 5.847167968750000000e+00
9.521484375000000000e-02, 2.070556640625000000e+01, 1.915283203125000000e+01, 3.000000000000000000e+00, 9.904785156250000000e+00
6.591796875000000000e-02, 1.317626953125000000e+01, 2.717285156250000000e+00, 3.000000000000000000e+00, 9.934082031250000000e+00
1.506591796875000000e+01, 2.817626953125000000e+01, 1.771728515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.256591796875000000e+01, 5.676269531250000000e+00, 2.521728515625000000e+01, 3.000000000000000000e+00, 4.323730468750000000e+00
7.565917968750000000e+00, 2.067626953125000000e+01, 1.021728515625000000e+01, 3.000000000000000000e+00, 2.434082031250000000e+00
1.131591796875000000e+01, 1.926269531250000000e+00, 2.146728515625000000e+01, 3.000000000000000000e+00, 8.073730468750000000e+00
2.631591796875000000e+01, 1.692626953125000000e+01, 6.467285156250000000e+00, 3.000000000000000000e+00, 3.532714843750000000e+00
1.881591796875000000e+01, 9.426269531250000000e+00, 1.396728515625000000e+01, 3.000000000000000000e+00, 5.737304687500000000e-01
3.815917968750000000e+00, 2.442626953125000000e+01, 2.896728515625000000e+01, 3.000000000000000000e+00, 6.184082031250000000e+00
5.690917968750000000e+00, 3.801269531250000000e+00, 8.342285156250000000e+00, 3.000000000000000000e+00, 6.198730468750000000e+00
2.069091796875000000e+01, 1.880126953125000000e+01, 2.334228515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.819091796875000000e+01, 1.130126953125000000e+01, 1.584228515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.319091796875000000e+01, 2.630126953125000000e+01, 8.422851562500000000e-01, 3.000000000000000000e+00, 9.157714843750000000e+00
9.440917968750000000e+00, 7.551269531250000000e+00, 2.709228515625000000e+01, 3.000000000000000000e+00, 2.448730468750000000e+00
2.444091796875000000e+01, 2.255126953125000000e+01, 1.209228515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.694091796875000000e+01, 5.126953125000000000e-02, 4.592285156250000000e+00, 3.000000000000000000e+00, 9.948730468750000000e+00
1.940917968750000000e+00, 1.505126953125000000e+01, 1.959228515625000000e+01, 3.000000000000000000e+00, 8.059082031250000000e+00
2.878417968750000000e+00, 9.887695312500000000e-01, 2.427978515625000000e+01, 3.000000000000000000e+00, 9.011230468750000000e+00
1.787841796875000000e+01, 1.598876953125000000e+01, 9.279785156250000000e+00, 3.000000000000000000e+00, 7.202148437500000000e-01
2.537841796875000000e+01, 8.488769531250000000e+00, 1.779785156250000000e+00, 3.000000000000000000e+00, 8.220214843750000000e+00
1.037841796875000000e+01, 2.348876953125000000e+01, 1.677978515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.412841796875000000e+01, 1.223876953125000000e+01, 1.302978515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.912841796875000000e+01, 2.723876953125000000e+01, 2.802978515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.162841796875000000e+01, 4.738769531250000000e+00, 2.052978515625000000e+01, 3.000000000000000000e+00, 5.261230468750000000e+00
6.628417968750000000e+00, 1.973876953125000000e+01, 5.529785156250000000e+00, 3.000000000000000000e+00, 4.470214843750000000e+00
4.753417968750000000e+00, 1.036376953125000000e+01, 1.865478515625000000e+01, 3.000000000000000000e+00, 5.246582031250000000e+00
1.975341796875000000e+01, 2.536376953125000000e+01, 3.654785156250000000e+00, 3.000000000000000000e+00, 6.345214843750000000e+00
2.725341796875000000e+01, 2.863769531250000000e+00, 1.115478515625000000e+01, 3.000000000000000000e+00, 7.136230468750000000e+00
1.225341796875000000e+01, 1.786376953125000000e+01, 2.615478515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.503417968750000000e+00, 6.613769531250000000e+00, 7.404785156250000000e+00, 3.000000000000000000e+00, 3.386230468750000000e+00
2.350341796875000000e+01, 2.161376953125000000e+01, 2.240478515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.600341796875000000e+01, 1.411376953125000000e+01, 2.990478515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.003417968750000000e+00, 2.911376953125000000e+01, 1.490478515625000000e+01, 3.000000000000000000e+00, 8.996582031250000000e+00
1.472167968750000000e+00, 6.145019531250000000e+00, 1.631103515625000000e+01, 3.000000000000000000e+00, 8.527832031250000000e+00
1.647216796875000000e+01, 2.114501953125000000e+01, 1.311035156250000000e+00, 3.000000000000000000e+00, 8.688964843750000000e+00
2.397216796875000000e+01, 1.364501953125000000e+01, 8.811035156250000000e+00, 3.000000000000000000e+00, 1.188964843750000000e+00
8.972167968750000000e+00, 2.864501953125000000e+01, 2.381103515625000000e+01, 3.000000000000000000e+00, 1.027832031250000000e+00
1.272216796875000000e+01, 9.895019531250000000e+00, 5.061035156250000000e+00, 3.000000000000000000e+00, 4.938964843750000000e+00
2.772216796875000000e+01, 2.489501953125000000e+01, 2.006103515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.022216796875000000e+01, 2.395019531250000000e+00, 2.756103515625000000e+01, 3.000000000000000000e+00, 7.604980468750000000e+00
5.222167968750000000e+00, 1.739501953125000000e+01, 1.256103515625000000e+01, 3.000000000000000000e+00, 4.777832031250000000e+00
7.097167968750000000e+00, 1.177001953125000000e+01, 2.568603515625000000e+01, 3.000000000000000000e+00, 2.902832031250000000e+00
2.209716796875000000e+01, 2.677001953125000000e+01, 1.068603515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.959716796875000000e+01, 4.270019531250000000e+00, 3.186035156250000000e+00, 3.000000000000000000e+00, 6.813964843750000000e+00
1.459716796875000000e+01, 1.927001953125000000e+01, 1.818603515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.084716796875000000e+01, 5.200195312500000000e-01, 1.443603515625000000e+01, 3.000000000000000000e+00, 9.479980468750000000e+00
2.584716796875000000e+01, 1.552001953125000000e+01, 2.943603515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.834716796875000000e+01, 8.020019531250000000e+00, 2.193603515625000000e+01, 3.000000000000000000e+00, 1.979980468750000000e+00
3.347167968750000000e+00, 2.302001953125000000e+01, 6.936035156250000000e+00, 3.000000000000000000e+00, 6.652832031250000000e+00
2.409667968750000000e+00, 8.957519531250000000e+00, 9.748535156250000000e+00, 3.000000000000000000e+00, 7.590332031250000000e+00
1.740966796875000000e+01, 2.395751953125000000e+01, 2.474853515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.490966796875000000e+01, 1.457519531250000000e+00, 1.724853515625000000e+01, 3.000000000000000000e+00, 8.542480468750000000e+00
9.909667968750000000e+00, 1.645751953125000000e+01, 2.248535156250000000e+00, 3.000000000000000000e+00, 7.751464843750000000e+00
1.365966796875000000e+01, 5.207519531250000000e+00, 2.849853515625000000e+01, 3.000000000000000000e+00, 4.792480468750000000e+00
2.865966796875000000e+01, 2.020751953125000000e+01, 1.349853515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.115966796875000000e+01, 1.270751953125000000e+01, 5.998535156250000000e+00, 3.000000000000000000e+00, 4.001464843750000000e+00
6.159667968750000000e+00, 2.770751953125000000e+01, 2.099853515625000000e+01, 3.000000000000000000e+00, 3.840332031250000000e+00
4.284667968750000000e+00, 3.332519531250000000e+00, 3.735351562500000000e-01, 3.000000000000000000e+00, 9.626464843750000000e+00
1.928466796875000000e+01, 1.833251953125000000e+01, 1.537353515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.678466796875000000e+01, 1.083251953125000000e+01, 2.287353515625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.178466796875000000e+01, 2.583251953125000000e+01, 7.873535156250000000e+00, 3.000000000000000000e+00, 2.126464843750000000e+00
8.034667968750000000e+00, 1.458251953125000000e+01, 1.912353515625000000e+01, 3.000000000000000000e+00, 1.965332031250000000e+00
2.303466796875000000e+01, 2.958251953125000000e+01, 4.123535156250000000e+00, 3.000000000000000000e+00, 5.876464843750000000e+00
1.553466796875000000e+01, 7.082519531250000000e+00, 1.162353515625000000e+01, 3.000000000000000000e+00, 2.917480468750000000e+00
5.346679687500000000e-01, 2.208251953125000000e+01, 2.662353515625000000e+01, 3.000000000000000000e+00, 9.465332031250000000e+00
7.690429687500000000e-01, 2.629394531250000000e+00, 1.185791015625000000e+01, 3.000000000000000000e+00, 9.230957031250000000e+00
1.576904296875000000e+01, 1.762939453125000000e+01, 2.685791015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.326904296875000000e+01, 1.012939453125000000e+01, 1.935791015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.269042968750000000e+00, 2.512939453125000000e+01, 4.357910156250000000e+00, 3.000000000000000000e+00, 5.642089843750000000e+00
1.201904296875000000e+01, 1.387939453125000000e+01, 2.310791015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.701904296875000000e+01, 2.887939453125000000e+01, 8.107910156250000000e+00, 3.000000000000000000e+00, 1.892089843750000000e+00
1.951904296875000000e+01, 6.379394531250000000e+00, 6.079101562500000000e-01, 3.000000000000000000e+00, 9.392089843750000000e+00
4.519042968750000000e+00, 2.137939453125000000e+01, 1.560791015625000000e+01, 3.000000000000000000e+00, 5.480957031250000000e+00
6.394042968750000000e+00, 8.254394531250000000e+00, 6.232910156250000000e+00, 3.000000000000000000e+00, 3.767089843750000000e+00
2.139404296875000000e+01, 2.325439453125000000e+01, 2.123291015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.889404296875000000e+01, 7.543945312500000000e-01, 2.873291015625000000e+01, 3.000000000000000000e+00, 9.245605468750000000e+00
1.389404296875000000e+01, 1.575439453125000000e+01, 1.373291015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.014404296875000000e+01, 4.504394531250000000e+00, 1.748291015625000000e+01, 3.000000000000000000e+00, 5.495605468750000000e+00
2.514404296875000000e+01, 1.950439453125000000e+01, 2.482910156250000000e+00, 3.000000000000000000e+00, 7.517089843750000000e+00
1.764404296875000000e+01, 1.200439453125000000e+01, 9.982910156250000000e+00, 3.000000000000000000e+00, 1.708984375000000000e-02
2.644042968750000000e+00, 2.700439453125000000e+01, 2.498291015625000000e+01, 3.000000000000000000e+00, 7.355957031250000000e+00
3.581542968750000000e+00, 1.294189453125000000e+01, 2.217041015625000000e+01, 3.000000000000000000e+00, 6.418457031250000000e+00
1.858154296875000000e+01, 2.794189453125000000e+01, 7.170410156250000000e+00, 3.000000000000000000e+00, 2.829589843750000000e+00
2.608154296875000000e+01, 5.441894531250000000e+00, 1.467041015625000000e+01, 3.000000000000000000e+00, 4.558105468750000000e+00
1.108154296875000000e+01, 2.044189453125000000e+01, 2.967041015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.483154296875000000e+01, 1.691894531250000000e+00, 3.420410156250000000e+00, 3.000000000000000000e+00, 8.308105468750000000e+00
2.983154296875000000e+01, 1.669189453125000000e+01, 1.842041015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.233154296875000000e+01, 9.191894531250000000e+00, 2.592041015625000000e+01, 3.000000000000000000e+00, 8.081054687500000000e-01
7.331542968750000000e+00, 2.419189453125000000e+01, 1.092041015625000000e+01, 3.000000000000000000e+00, 2.668457031250000000e+00
5.456542968750000000e+00, 7.316894531250000000e+00, 2.779541015625000000e+01, 3.000000000000000000e+00, 4.543457031250000000e+00
2.045654296875000000e+01, 2.231689453125000000e+01, 1.279541015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.795654296875000000e+01, 1.481689453125000000e+01, 5.295410156250000000e+00, 3.000000000000000000e+00, 4.704589843750000000e+00
1.295654296875000000e+01, 2.981689453125000000e+01, 2.029541015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.206542968750000000e+00, 1.106689453125000000e+01, 9.045410156250000000e+00, 3.000000000000000000e+00, 9.545898437500000000e-01
2.420654296875000000e+01, 2.606689453125000000e+01, 2.404541015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.670654296875000000e+01, 3.566894531250000000e+00, 1.654541015625000000e+01, 3.000000000000000000e+00, 6.433105468750000000e+00
1.706542968750000000e+00, 1.856689453125000000e+01, 1.545410156250000000e+00, 3.000000000000000000e+00, 8.454589843750000000e+00
1.237792968750000000e+00, 9.660644531250000000e+00, 2.920166015625000000e+01, 3.000000000000000000e+00, 8.762207031250000000e+00
1.623779296875000000e+01, 2.466064453125000000e+01, 1.420166015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.373779296875000000e+01, 2.160644531250000000e+00, 6.701660156250000000e+00, 3.000000000000000000e+00, 7.839355468750000000e+00
8.737792968750000000e+00, 1.716064453125000000e+01, 2.170166015625000000e+01, 3.000000000000000000e+00, 1.262207031250000000e+00
1.248779296875000000e+01, 5.910644531250000000e+00, 1.045166015625000000e+01, 3.000000000000000000e+00, 4.089355468750000000e+00
2.748779296875000000e+01, 2.091064453125000000e+01, 2.545166015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.998779296875000000e+01, 1.341064453125000000e+01, 1.795166015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
4.987792968750000000e+00, 2.841064453125000000e+01, 2.951660156250000000e+00, 3.000000000000000000e+00, 7.048339843750000000e+00
6.862792968750000000e+00, 2.856445312500000000e-01, 1.982666015625000000e+01, 3.000000000000000000e+00, 9.714355468750000000e+00
2.186279296875000000e+01, 1.528564453125000000e+01, 4.826660156250000000e+00, 3.000000000000000000e+00, 5.173339843750000000e+00
2.936279296875000000e+01, 7.785644531250000000e+00, 1.232666015625000000e+01, 3.000000000000000000e+00, 2.214355468750000000e+00
1.436279296875000000e+01, 2.278564453125000000e+01, 2.732666015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.061279296875000000e+01, 1.153564453125000000e+01, 1.076660156250000000e+00, 3.000000000000000000e+00, 8.923339843750000000e+00
2.561279296875000000e+01, 2.653564453125000000e+01, 1.607666015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.811279296875000000e+01, 4.035644531250000000e+00, 2.357666015625000000e+01, 3.000000000000000000e+00, 5.964355468750000000e+00
3.112792968750000000e+00, 1.903564453125000000e+01, 8.576660156250000000e+00, 3.000000000000000000e+00, 6.887207031250000000e+00
2.175292968750000000e+00, 4.973144531250000000e+00, 3.889160156250000000e+00, 3.000000000000000000e+00, 7.824707031250000000e+00
1.717529296875000000e+01, 1.997314453125000000e+01, 1.888916015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.467529296875000000e+01, 1.247314453125000000e+01, 2.638916015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.675292968750000000e+00, 2.747314453125000000e+01, 1.138916015625000000e+01, 3.000000000000000000e+00, 3.247070312500000000e-01
1.342529296875000000e+01, 8.723144531250000000e+00, 1.513916015625000000e+01, 3.000000000000000000e+00, 1.276855468750000000e+00
2.842529296875000000e+01, 2.372314453125000000e+01, 1.391601562500000000e-01, 3.000000000000000000e+00, 9.860839843750000000e+00
2.092529296875000000e+01, 1.223144531250000000e+00, 7.639160156250000000e+00, 3.000000000000000000e+00, 8.776855468750000000e+00
5.925292968750000000e+00, 1.622314453125000000e+01, 2.263916015625000000e+01, 3.000000000000000000e+00, 4.074707031250000000e+00
4.050292968750000000e+00, 1.434814453125000000e+01, 1.326416015625000000e+01, 3.000000000000000000e+00, 5.949707031250000000e+00
1.905029296875000000e+01, 2.934814453125000000e+01, 2.826416015625000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.655029296875000000e+01, 6.848144531250000000e+00, 2.076416015625000000e+01, 3.000000000000000000e+00, 3.151855468750000000e+00
1.155029296875000000e+01, 2.184814453125000000e+01, 5.764160156250000000e+00, 3.000000000000000000e+00, 4.235839843750000000e+00
7.800292968750000000e+00, 3.098144531250000000e+00, 2.451416015625000000e+01, 3.000000000000000000e+00, 6.901855468750000000e+00
2.280029296875000000e+01, 1.809814453125000000e+01, 9.514160156250000000e+00, 3.000000000000000000e+00, 4.858398437500000000e-01
1.530029296875000000e+01, 1.059814453125000000e+01, 2.014160156250000000e+00, 3.000000000000000000e+00, 7.985839843750000000e+00
