# 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, 4th underlying asset price, time, price
6.069946289062500000e+00, 1.190185546875000000e-01, 6.573486328125000000e-01, 2.106628417968750000e+01, 3.000000000000000000e+00, 9.880981445312500000e+00
2.106994628906250000e+01, 1.511901855468750000e+01, 1.565734863281250000e+01, 6.066284179687500000e+00, 3.000000000000000000e+00, 3.933715820312500000e+00
2.856994628906250000e+01, 7.619018554687500000e+00, 2.315734863281250000e+01, 2.856628417968750000e+01, 3.000000000000000000e+00, 2.380981445312500000e+00
1.356994628906250000e+01, 2.261901855468750000e+01, 8.157348632812500000e+00, 1.356628417968750000e+01, 3.000000000000000000e+00, 1.842651367187500000e+00
9.819946289062500000e+00, 1.136901855468750000e+01, 1.940734863281250000e+01, 1.731628417968750000e+01, 3.000000000000000000e+00, 1.800537109375000000e-01
2.481994628906250000e+01, 2.636901855468750000e+01, 4.407348632812500000e+00, 2.316284179687500000e+00, 3.000000000000000000e+00, 7.683715820312500000e+00
1.731994628906250000e+01, 3.869018554687500000e+00, 1.190734863281250000e+01, 2.481628417968750000e+01, 3.000000000000000000e+00, 6.130981445312500000e+00
2.319946289062500000e+00, 1.886901855468750000e+01, 2.690734863281250000e+01, 9.816284179687500000e+00, 3.000000000000000000e+00, 7.680053710937500000e+00
3.257446289062500000e+00, 4.806518554687500000e+00, 1.659484863281250000e+01, 1.262878417968750000e+01, 3.000000000000000000e+00, 6.742553710937500000e+00
1.825744628906250000e+01, 1.980651855468750000e+01, 1.594848632812500000e+00, 2.762878417968750000e+01, 3.000000000000000000e+00, 8.405151367187500000e+00
2.575744628906250000e+01, 1.230651855468750000e+01, 9.094848632812500000e+00, 5.128784179687500000e+00, 3.000000000000000000e+00, 4.871215820312500000e+00
1.075744628906250000e+01, 2.730651855468750000e+01, 2.409484863281250000e+01, 2.012878417968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.450744628906250000e+01, 8.556518554687500000e+00, 5.344848632812500000e+00, 8.878784179687500000e+00, 3.000000000000000000e+00, 4.655151367187500000e+00
2.950744628906250000e+01, 2.355651855468750000e+01, 2.034484863281250000e+01, 2.387878417968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.200744628906250000e+01, 1.056518554687500000e+00, 2.784484863281250000e+01, 1.378784179687500000e+00, 3.000000000000000000e+00, 8.943481445312500000e+00
7.007446289062500000e+00, 1.605651855468750000e+01, 1.284484863281250000e+01, 1.637878417968750000e+01, 3.000000000000000000e+00, 2.992553710937500000e+00
5.132446289062500000e+00, 1.418151855468750000e+01, 2.596984863281250000e+01, 2.575378417968750000e+01, 3.000000000000000000e+00, 4.867553710937500000e+00
2.013244628906250000e+01, 2.918151855468750000e+01, 1.096984863281250000e+01, 1.075378417968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.763244628906250000e+01, 6.681518554687500000e+00, 3.469848632812500000e+00, 1.825378417968750000e+01, 3.000000000000000000e+00, 6.530151367187500000e+00
1.263244628906250000e+01, 2.168151855468750000e+01, 1.846984863281250000e+01, 3.253784179687500000e+00, 3.000000000000000000e+00, 6.746215820312500000e+00
8.882446289062500000e+00, 2.931518554687500000e+00, 1.471984863281250000e+01, 2.950378417968750000e+01, 3.000000000000000000e+00, 7.068481445312500000e+00
2.388244628906250000e+01, 1.793151855468750000e+01, 2.971984863281250000e+01, 1.450378417968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.638244628906250000e+01, 1.043151855468750000e+01, 2.221984863281250000e+01, 2.200378417968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.382446289062500000e+00, 2.543151855468750000e+01, 7.219848632812500000e+00, 7.003784179687500000e+00, 3.000000000000000000e+00, 8.617553710937500000e+00
1.851196289062500000e+00, 2.462768554687500000e+00, 2.362609863281250000e+01, 1.778503417968750000e+01, 3.000000000000000000e+00, 8.148803710937500000e+00
1.685119628906250000e+01, 1.746276855468750000e+01, 8.626098632812500000e+00, 2.785034179687500000e+00, 3.000000000000000000e+00, 7.214965820312500000e+00
2.435119628906250000e+01, 9.962768554687500000e+00, 1.126098632812500000e+00, 2.528503417968750000e+01, 3.000000000000000000e+00, 8.873901367187500000e+00
9.351196289062500000e+00, 2.496276855468750000e+01, 1.612609863281250000e+01, 1.028503417968750000e+01, 3.000000000000000000e+00, 6.488037109375000000e-01
1.310119628906250000e+01, 1.371276855468750000e+01, 1.237609863281250000e+01, 2.153503417968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.810119628906250000e+01, 2.871276855468750000e+01, 2.737609863281250000e+01, 6.535034179687500000e+00, 3.000000000000000000e+00, 3.464965820312500000e+00
2.060119628906250000e+01, 6.212768554687500000e+00, 1.987609863281250000e+01, 2.903503417968750000e+01, 3.000000000000000000e+00, 3.787231445312500000e+00
5.601196289062500000e+00, 2.121276855468750000e+01, 4.876098632812500000e+00, 1.403503417968750000e+01, 3.000000000000000000e+00, 5.123901367187500000e+00
7.476196289062500000e+00, 8.087768554687500000e+00, 1.800109863281250000e+01, 4.660034179687500000e+00, 3.000000000000000000e+00, 5.339965820312500000e+00
2.247619628906250000e+01, 2.308776855468750000e+01, 3.001098632812500000e+00, 1.966003417968750000e+01, 3.000000000000000000e+00, 6.998901367187500000e+00
2.997619628906250000e+01, 5.877685546875000000e-01, 1.050109863281250000e+01, 1.216003417968750000e+01, 3.000000000000000000e+00, 9.412231445312500000e+00
1.497619628906250000e+01, 1.558776855468750000e+01, 2.550109863281250000e+01, 2.716003417968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.122619628906250000e+01, 4.337768554687500000e+00, 6.751098632812500000e+00, 9.100341796875000000e-01, 3.000000000000000000e+00, 9.089965820312500000e+00
2.622619628906250000e+01, 1.933776855468750000e+01, 2.175109863281250000e+01, 1.591003417968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.872619628906250000e+01, 1.183776855468750000e+01, 2.925109863281250000e+01, 8.410034179687500000e+00, 3.000000000000000000e+00, 1.589965820312500000e+00
3.726196289062500000e+00, 2.683776855468750000e+01, 1.425109863281250000e+01, 2.341003417968750000e+01, 3.000000000000000000e+00, 6.273803710937500000e+00
2.788696289062500000e+00, 1.277526855468750000e+01, 2.063598632812500000e+00, 2.997253417968750000e+01, 3.000000000000000000e+00, 7.936401367187500000e+00
1.778869628906250000e+01, 2.777526855468750000e+01, 1.706359863281250000e+01, 1.497253417968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.528869628906250000e+01, 5.275268554687500000e+00, 2.456359863281250000e+01, 2.247253417968750000e+01, 3.000000000000000000e+00, 4.724731445312500000e+00
1.028869628906250000e+01, 2.027526855468750000e+01, 9.563598632812500000e+00, 7.472534179687500000e+00, 3.000000000000000000e+00, 2.527465820312500000e+00
1.403869628906250000e+01, 1.525268554687500000e+00, 2.081359863281250000e+01, 2.622253417968750000e+01, 3.000000000000000000e+00, 8.474731445312500000e+00
2.903869628906250000e+01, 1.652526855468750000e+01, 5.813598632812500000e+00, 1.122253417968750000e+01, 3.000000000000000000e+00, 4.186401367187500000e+00
2.153869628906250000e+01, 9.025268554687500000e+00, 1.331359863281250000e+01, 1.872253417968750000e+01, 3.000000000000000000e+00, 9.747314453125000000e-01
6.538696289062500000e+00, 2.402526855468750000e+01, 2.831359863281250000e+01, 3.722534179687500000e+00, 3.000000000000000000e+00, 6.277465820312500000e+00
4.663696289062500000e+00, 7.150268554687500000e+00, 7.688598632812500000e+00, 9.347534179687500000e+00, 3.000000000000000000e+00, 5.336303710937500000e+00
1.966369628906250000e+01, 2.215026855468750000e+01, 2.268859863281250000e+01, 2.434753417968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.716369628906250000e+01, 1.465026855468750000e+01, 1.518859863281250000e+01, 1.847534179687500000e+00, 3.000000000000000000e+00, 8.152465820312500000e+00
1.216369628906250000e+01, 2.965026855468750000e+01, 1.885986328125000000e-01, 1.684753417968750000e+01, 3.000000000000000000e+00, 9.811401367187500000e+00
8.413696289062500000e+00, 1.090026855468750000e+01, 2.643859863281250000e+01, 1.309753417968750000e+01, 3.000000000000000000e+00, 1.586303710937500000e+00
2.341369628906250000e+01, 2.590026855468750000e+01, 1.143859863281250000e+01, 2.809753417968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.591369628906250000e+01, 3.400268554687500000e+00, 3.938598632812500000e+00, 5.597534179687500000e+00, 3.000000000000000000e+00, 6.599731445312500000e+00
9.136962890625000000e-01, 1.840026855468750000e+01, 1.893859863281250000e+01, 2.059753417968750000e+01, 3.000000000000000000e+00, 9.086303710937500000e+00
6.793212890625000000e-01, 6.447143554687500000e+00, 4.641723632812500000e+00, 2.411315917968750000e+01, 3.000000000000000000e+00, 9.320678710937500000e+00
1.567932128906250000e+01, 2.144714355468750000e+01, 1.964172363281250000e+01, 9.113159179687500000e+00, 3.000000000000000000e+00, 8.868408203125000000e-01
2.317932128906250000e+01, 1.394714355468750000e+01, 2.714172363281250000e+01, 1.661315917968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.179321289062500000e+00, 2.894714355468750000e+01, 1.214172363281250000e+01, 1.613159179687500000e+00, 3.000000000000000000e+00, 8.386840820312500000e+00
1.192932128906250000e+01, 1.019714355468750000e+01, 1.589172363281250000e+01, 2.786315917968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.692932128906250000e+01, 2.519714355468750000e+01, 8.917236328125000000e-01, 1.286315917968750000e+01, 3.000000000000000000e+00, 9.108276367187500000e+00
1.942932128906250000e+01, 2.697143554687500000e+00, 8.391723632812500000e+00, 2.036315917968750000e+01, 3.000000000000000000e+00, 7.302856445312500000e+00
4.429321289062500000e+00, 1.769714355468750000e+01, 2.339172363281250000e+01, 5.363159179687500000e+00, 3.000000000000000000e+00, 5.570678710937500000e+00
6.304321289062500000e+00, 1.207214355468750000e+01, 1.401672363281250000e+01, 1.473815917968750000e+01, 3.000000000000000000e+00, 3.695678710937500000e+00
2.130432128906250000e+01, 2.707214355468750000e+01, 2.901672363281250000e+01, 2.973815917968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.880432128906250000e+01, 4.572143554687500000e+00, 2.151672363281250000e+01, 7.238159179687500000e+00, 3.000000000000000000e+00, 5.427856445312500000e+00
1.380432128906250000e+01, 1.957214355468750000e+01, 6.516723632812500000e+00, 2.223815917968750000e+01, 3.000000000000000000e+00, 3.483276367187500000e+00
1.005432128906250000e+01, 8.221435546875000000e-01, 2.526672363281250000e+01, 1.098815917968750000e+01, 3.000000000000000000e+00, 9.177856445312500000e+00
2.505432128906250000e+01, 1.582214355468750000e+01, 1.026672363281250000e+01, 2.598815917968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.755432128906250000e+01, 8.322143554687500000e+00, 2.766723632812500000e+00, 3.488159179687500000e+00, 3.000000000000000000e+00, 7.233276367187500000e+00
2.554321289062500000e+00, 2.332214355468750000e+01, 1.776672363281250000e+01, 1.848815917968750000e+01, 3.000000000000000000e+00, 7.445678710937500000e+00
3.491821289062500000e+00, 9.259643554687500000e+00, 2.995422363281250000e+01, 1.942565917968750000e+01, 3.000000000000000000e+00, 6.508178710937500000e+00
1.849182128906250000e+01, 2.425964355468750000e+01, 1.495422363281250000e+01, 4.425659179687500000e+00, 3.000000000000000000e+00, 5.574340820312500000e+00
2.599182128906250000e+01, 1.759643554687500000e+00, 7.454223632812500000e+00, 2.692565917968750000e+01, 3.000000000000000000e+00, 8.240356445312500000e+00
1.099182128906250000e+01, 1.675964355468750000e+01, 2.245422363281250000e+01, 1.192565917968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.474182128906250000e+01, 5.509643554687500000e+00, 1.120422363281250000e+01, 1.567565917968750000e+01, 3.000000000000000000e+00, 4.490356445312500000e+00
2.974182128906250000e+01, 2.050964355468750000e+01, 2.620422363281250000e+01, 6.756591796875000000e-01, 3.000000000000000000e+00, 9.324340820312500000e+00
2.224182128906250000e+01, 1.300964355468750000e+01, 1.870422363281250000e+01, 2.317565917968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.241821289062500000e+00, 2.800964355468750000e+01, 3.704223632812500000e+00, 8.175659179687500000e+00, 3.000000000000000000e+00, 6.295776367187500000e+00
5.366821289062500000e+00, 3.634643554687500000e+00, 2.057922363281250000e+01, 2.550659179687500000e+00, 3.000000000000000000e+00, 7.449340820312500000e+00
2.036682128906250000e+01, 1.863464355468750000e+01, 5.579223632812500000e+00, 1.755065917968750000e+01, 3.000000000000000000e+00, 4.420776367187500000e+00
2.786682128906250000e+01, 1.113464355468750000e+01, 1.307922363281250000e+01, 1.005065917968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.286682128906250000e+01, 2.613464355468750000e+01, 2.807922363281250000e+01, 2.505065917968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.116821289062500000e+00, 1.488464355468750000e+01, 1.829223632812500000e+00, 6.300659179687500000e+00, 3.000000000000000000e+00, 8.170776367187500000e+00
2.411682128906250000e+01, 2.988464355468750000e+01, 1.682922363281250000e+01, 2.130065917968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.661682128906250000e+01, 7.384643554687500000e+00, 2.432922363281250000e+01, 1.380065917968750000e+01, 3.000000000000000000e+00, 2.615356445312500000e+00
1.616821289062500000e+00, 2.238464355468750000e+01, 9.329223632812500000e+00, 2.880065917968750000e+01, 3.000000000000000000e+00, 8.383178710937500000e+00
1.148071289062500000e+00, 1.347839355468750000e+01, 2.198547363281250000e+01, 1.051940917968750000e+01, 3.000000000000000000e+00, 8.851928710937500000e+00
1.614807128906250000e+01, 2.847839355468750000e+01, 6.985473632812500000e+00, 2.551940917968750000e+01, 3.000000000000000000e+00, 3.014526367187500000e+00
2.364807128906250000e+01, 5.978393554687500000e+00, 1.448547363281250000e+01, 3.019409179687500000e+00, 3.000000000000000000e+00, 6.980590820312500000e+00
8.648071289062500000e+00, 2.097839355468750000e+01, 2.948547363281250000e+01, 1.801940917968750000e+01, 3.000000000000000000e+00, 1.351928710937500000e+00
1.239807128906250000e+01, 2.228393554687500000e+00, 3.235473632812500000e+00, 1.426940917968750000e+01, 3.000000000000000000e+00, 7.771606445312500000e+00
2.739807128906250000e+01, 1.722839355468750000e+01, 1.823547363281250000e+01, 2.926940917968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.989807128906250000e+01, 9.728393554687500000e+00, 2.573547363281250000e+01, 6.769409179687500000e+00, 3.000000000000000000e+00, 3.230590820312500000e+00
4.898071289062500000e+00, 2.472839355468750000e+01, 1.073547363281250000e+01, 2.176940917968750000e+01, 3.000000000000000000e+00, 5.101928710937500000e+00
6.773071289062500000e+00, 4.103393554687500000e+00, 2.761047363281250000e+01, 2.739440917968750000e+01, 3.000000000000000000e+00, 5.896606445312500000e+00
2.177307128906250000e+01, 1.910339355468750000e+01, 1.261047363281250000e+01, 1.239440917968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.927307128906250000e+01, 1.160339355468750000e+01, 5.110473632812500000e+00, 1.989440917968750000e+01, 3.000000000000000000e+00, 4.889526367187500000e+00
1.427307128906250000e+01, 2.660339355468750000e+01, 2.011047363281250000e+01, 4.894409179687500000e+00, 3.000000000000000000e+00, 5.105590820312500000e+00
1.052307128906250000e+01, 7.853393554687500000e+00, 8.860473632812500000e+00, 2.364440917968750000e+01, 3.000000000000000000e+00, 2.146606445312500000e+00
2.552307128906250000e+01, 2.285339355468750000e+01, 2.386047363281250000e+01, 8.644409179687500000e+00, 3.000000000000000000e+00, 1.355590820312500000e+00
1.802307128906250000e+01, 3.533935546875000000e-01, 1.636047363281250000e+01, 1.614440917968750000e+01, 3.000000000000000000e+00, 9.646606445312500000e+00
3.023071289062500000e+00, 1.535339355468750000e+01, 1.360473632812500000e+00, 1.144409179687500000e+00, 3.000000000000000000e+00, 8.855590820312500000e+00
2.085571289062500000e+00, 1.290893554687500000e+00, 1.167297363281250000e+01, 5.831909179687500000e+00, 3.000000000000000000e+00, 8.709106445312500000e+00
1.708557128906250000e+01, 1.629089355468750000e+01, 2.667297363281250000e+01, 2.083190917968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.458557128906250000e+01, 8.790893554687500000e+00, 1.917297363281250000e+01, 1.333190917968750000e+01, 3.000000000000000000e+00, 1.209106445312500000e+00
9.585571289062500000e+00, 2.379089355468750000e+01, 4.172973632812500000e+00, 2.833190917968750000e+01, 3.000000000000000000e+00, 5.827026367187500000e+00
1.333557128906250000e+01, 1.254089355468750000e+01, 2.292297363281250000e+01, 2.081909179687500000e+00, 3.000000000000000000e+00, 7.918090820312500000e+00
2.833557128906250000e+01, 2.754089355468750000e+01, 7.922973632812500000e+00, 1.708190917968750000e+01, 3.000000000000000000e+00, 2.077026367187500000e+00
2.083557128906250000e+01, 5.040893554687500000e+00, 4.229736328125000000e-01, 9.581909179687500000e+00, 3.000000000000000000e+00, 9.577026367187500000e+00
5.835571289062500000e+00, 2.004089355468750000e+01, 1.542297363281250000e+01, 2.458190917968750000e+01, 3.000000000000000000e+00, 4.164428710937500000e+00
3.960571289062500000e+00, 1.066589355468750000e+01, 6.047973632812500000e+00, 1.520690917968750000e+01, 3.000000000000000000e+00, 6.039428710937500000e+00
1.896057128906250000e+01, 2.566589355468750000e+01, 2.104797363281250000e+01, 2.069091796875000000e-01, 3.000000000000000000e+00, 9.793090820312500000e+00
2.646057128906250000e+01, 3.165893554687500000e+00, 2.854797363281250000e+01, 2.270690917968750000e+01, 3.000000000000000000e+00, 6.834106445312500000e+00
1.146057128906250000e+01, 1.816589355468750000e+01, 1.354797363281250000e+01, 7.706909179687500000e+00, 3.000000000000000000e+00, 2.293090820312500000e+00
7.710571289062500000e+00, 6.915893554687500000e+00, 1.729797363281250000e+01, 1.895690917968750000e+01, 3.000000000000000000e+00, 3.084106445312500000e+00
2.271057128906250000e+01, 2.191589355468750000e+01, 2.297973632812500000e+00, 3.956909179687500000e+00, 3.000000000000000000e+00, 7.702026367187500000e+00
1.521057128906250000e+01, 1.441589355468750000e+01, 9.797973632812500000e+00, 2.645690917968750000e+01, 3.000000000000000000e+00, 2.020263671875000000e-01
2.105712890625000000e-01, 2.941589355468750000e+01, 2.479797363281250000e+01, 1.145690917968750000e+01, 3.000000000000000000e+00, 9.789428710937500000e+00
1.519775390625000000e-01, 1.447448730468750000e+01, 6.926879882812500000e+00, 2.182800292968750000e+01, 3.000000000000000000e+00, 9.848022460937500000e+00
1.515197753906250000e+01, 2.947448730468750000e+01, 2.192687988281250000e+01, 6.828002929687500000e+00, 3.000000000000000000e+00, 3.171997070312500000e+00
2.265197753906250000e+01, 6.974487304687500000e+00, 2.942687988281250000e+01, 2.932800292968750000e+01, 3.000000000000000000e+00, 3.025512695312500000e+00
7.651977539062500000e+00, 2.197448730468750000e+01, 1.442687988281250000e+01, 1.432800292968750000e+01, 3.000000000000000000e+00, 2.348022460937500000e+00
1.140197753906250000e+01, 3.224487304687500000e+00, 1.817687988281250000e+01, 1.807800292968750000e+01, 3.000000000000000000e+00, 6.775512695312500000e+00
2.640197753906250000e+01, 1.822448730468750000e+01, 3.176879882812500000e+00, 3.078002929687500000e+00, 3.000000000000000000e+00, 6.921997070312500000e+00
1.890197753906250000e+01, 1.072448730468750000e+01, 1.067687988281250000e+01, 2.557800292968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
3.901977539062500000e+00, 2.572448730468750000e+01, 2.567687988281250000e+01, 1.057800292968750000e+01, 3.000000000000000000e+00, 6.098022460937500000e+00
5.776977539062500000e+00, 5.099487304687500000e+00, 1.255187988281250000e+01, 1.203002929687500000e+00, 3.000000000000000000e+00, 8.796997070312500000e+00
2.077697753906250000e+01, 2.009948730468750000e+01, 2.755187988281250000e+01, 1.620300292968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.827697753906250000e+01, 1.259948730468750000e+01, 2.005187988281250000e+01, 8.703002929687500000e+00, 3.000000000000000000e+00, 1.296997070312500000e+00
1.327697753906250000e+01, 2.759948730468750000e+01, 5.051879882812500000e+00, 2.370300292968750000e+01, 3.000000000000000000e+00, 4.948120117187500000e+00
9.526977539062500000e+00, 8.849487304687500000e+00, 2.380187988281250000e+01, 4.953002929687500000e+00, 3.000000000000000000e+00, 5.046997070312500000e+00
2.452697753906250000e+01, 2.384948730468750000e+01, 8.801879882812500000e+00, 1.995300292968750000e+01, 3.000000000000000000e+00, 1.198120117187500000e+00
1.702697753906250000e+01, 1.349487304687500000e+00, 1.301879882812500000e+00, 1.245300292968750000e+01, 3.000000000000000000e+00, 8.698120117187500000e+00
2.026977539062500000e+00, 1.634948730468750000e+01, 1.630187988281250000e+01, 2.745300292968750000e+01, 3.000000000000000000e+00, 7.973022460937500000e+00
2.964477539062500000e+00, 4.119873046875000000e-01, 2.661437988281250000e+01, 2.464050292968750000e+01, 3.000000000000000000e+00, 9.588012695312500000e+00
1.796447753906250000e+01, 1.541198730468750000e+01, 1.161437988281250000e+01, 9.640502929687500000e+00, 3.000000000000000000e+00, 3.594970703125000000e-01
2.546447753906250000e+01, 7.911987304687500000e+00, 4.114379882812500000e+00, 1.714050292968750000e+01, 3.000000000000000000e+00, 5.885620117187500000e+00
1.046447753906250000e+01, 2.291198730468750000e+01, 1.911437988281250000e+01, 2.140502929687500000e+00, 3.000000000000000000e+00, 7.859497070312500000e+00
1.421447753906250000e+01, 1.166198730468750000e+01, 7.864379882812500000e+00, 2.839050292968750000e+01, 3.000000000000000000e+00, 2.135620117187500000e+00
2.921447753906250000e+01, 2.666198730468750000e+01, 2.286437988281250000e+01, 1.339050292968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.171447753906250000e+01, 4.161987304687500000e+00, 1.536437988281250000e+01, 2.089050292968750000e+01, 3.000000000000000000e+00, 5.838012695312500000e+00
6.714477539062500000e+00, 1.916198730468750000e+01, 3.643798828125000000e-01, 5.890502929687500000e+00, 3.000000000000000000e+00, 9.635620117187500000e+00
4.839477539062500000e+00, 9.786987304687500000e+00, 2.098937988281250000e+01, 1.151550292968750000e+01, 3.000000000000000000e+00, 5.160522460937500000e+00
1.983947753906250000e+01, 2.478698730468750000e+01, 5.989379882812500000e+00, 2.651550292968750000e+01, 3.000000000000000000e+00, 4.010620117187500000e+00
2.733947753906250000e+01, 2.286987304687500000e+00, 1.348937988281250000e+01, 4.015502929687500000e+00, 3.000000000000000000e+00, 7.713012695312500000e+00
1.233947753906250000e+01, 1.728698730468750000e+01, 2.848937988281250000e+01, 1.901550292968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.589477539062500000e+00, 6.036987304687500000e+00, 2.239379882812500000e+00, 7.765502929687500000e+00, 3.000000000000000000e+00, 7.760620117187500000e+00
2.358947753906250000e+01, 2.103698730468750000e+01, 1.723937988281250000e+01, 2.276550292968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.608947753906250000e+01, 1.353698730468750000e+01, 2.473937988281250000e+01, 2.655029296875000000e-01, 3.000000000000000000e+00, 9.734497070312500000e+00
1.089477539062500000e+00, 2.853698730468750000e+01, 9.739379882812500000e+00, 1.526550292968750000e+01, 3.000000000000000000e+00, 8.910522460937500000e+00
1.558227539062500000e+00, 7.443237304687500000e+00, 1.958312988281250000e+01, 5.421752929687500000e+00, 3.000000000000000000e+00, 8.441772460937500000e+00
1.655822753906250000e+01, 2.244323730468750000e+01, 4.583129882812500000e+00, 2.042175292968750000e+01, 3.000000000000000000e+00, 5.416870117187500000e+00
2.405822753906250000e+01, 1.494323730468750000e+01, 1.208312988281250000e+01, 1.292175292968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.058227539062500000e+00, 2.994323730468750000e+01, 2.708312988281250000e+01, 2.792175292968750000e+01, 3.000000000000000000e+00, 9.417724609375000000e-01
1.280822753906250000e+01, 1.119323730468750000e+01, 8.331298828125000000e-01, 1.671752929687500000e+00, 3.000000000000000000e+00, 9.166870117187500000e+00
2.780822753906250000e+01, 2.619323730468750000e+01, 1.583312988281250000e+01, 1.667175292968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.030822753906250000e+01, 3.693237304687500000e+00, 2.333312988281250000e+01, 9.171752929687500000e+00, 3.000000000000000000e+00, 6.306762695312500000e+00
5.308227539062500000e+00, 1.869323730468750000e+01, 8.333129882812500000e+00, 2.417175292968750000e+01, 3.000000000000000000e+00, 4.691772460937500000e+00
7.183227539062500000e+00, 1.306823730468750000e+01, 2.895812988281250000e+01, 1.854675292968750000e+01, 3.000000000000000000e+00, 2.816772460937500000e+00
2.218322753906250000e+01, 2.806823730468750000e+01, 1.395812988281250000e+01, 3.546752929687500000e+00, 3.000000000000000000e+00, 6.453247070312500000e+00
2.968322753906250000e+01, 5.568237304687500000e+00, 6.458129882812500000e+00, 2.604675292968750000e+01, 3.000000000000000000e+00, 4.431762695312500000e+00
1.468322753906250000e+01, 2.056823730468750000e+01, 2.145812988281250000e+01, 1.104675292968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.093322753906250000e+01, 1.818237304687500000e+00, 1.020812988281250000e+01, 2.229675292968750000e+01, 3.000000000000000000e+00, 8.181762695312500000e+00
2.593322753906250000e+01, 1.681823730468750000e+01, 2.520812988281250000e+01, 7.296752929687500000e+00, 3.000000000000000000e+00, 2.703247070312500000e+00
1.843322753906250000e+01, 9.318237304687500000e+00, 1.770812988281250000e+01, 2.979675292968750000e+01, 3.000000000000000000e+00, 6.817626953125000000e-01
3.433227539062500000e+00, 2.431823730468750000e+01, 2.708129882812500000e+00, 1.479675292968750000e+01, 3.000000000000000000e+00, 7.291870117187500000e+00
2.495727539062500000e+00, 8.380737304687500000e+00, 1.489562988281250000e+01, 8.234252929687500000e+00, 3.000000000000000000e+00, 7.504272460937500000e+00
1.749572753906250000e+01, 2.338073730468750000e+01, 2.989562988281250000e+01, 2.323425292968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.499572753906250000e+01, 8.807373046875000000e-01, 2.239562988281250000e+01, 7.342529296875000000e-01, 3.000000000000000000e+00, 9.265747070312500000e+00
9.995727539062500000e+00, 1.588073730468750000e+01, 7.395629882812500000e+00, 1.573425292968750000e+01, 3.000000000000000000e+00, 2.604370117187500000e+00
1.374572753906250000e+01, 4.630737304687500000e+00, 2.614562988281250000e+01, 1.198425292968750000e+01, 3.000000000000000000e+00, 5.369262695312500000e+00
2.874572753906250000e+01, 1.963073730468750000e+01, 1.114562988281250000e+01, 2.698425292968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.124572753906250000e+01, 1.213073730468750000e+01, 3.645629882812500000e+00, 4.484252929687500000e+00, 3.000000000000000000e+00, 6.354370117187500000e+00
6.245727539062500000e+00, 2.713073730468750000e+01, 1.864562988281250000e+01, 1.948425292968750000e+01, 3.000000000000000000e+00, 3.754272460937500000e+00
4.370727539062500000e+00, 2.755737304687500000e+00, 5.520629882812500000e+00, 2.885925292968750000e+01, 3.000000000000000000e+00, 7.244262695312500000e+00
1.937072753906250000e+01, 1.775573730468750000e+01, 2.052062988281250000e+01, 1.385925292968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.687072753906250000e+01, 1.025573730468750000e+01, 2.802062988281250000e+01, 2.135925292968750000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.187072753906250000e+01, 2.525573730468750000e+01, 1.302062988281250000e+01, 6.359252929687500000e+00, 3.000000000000000000e+00, 3.640747070312500000e+00
8.120727539062500000e+00, 1.400573730468750000e+01, 1.677062988281250000e+01, 2.510925292968750000e+01, 3.000000000000000000e+00, 1.879272460937500000e+00
