# time, 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, 4th underlying asset price, price
5.588378906250000000e+00, 1.146240234375000000e+01, 2.306396484375000000e+01, 3.000000000000000000e+01, 1.219482421875000000e+00, 4.235145092010498047e+00
2.058837890625000000e+01, 2.646240234375000000e+01, 8.063964843750000000e+00, 3.000000000000000000e+01, 2.719482421875000000e+00, 1.908022761344909668e+00
2.808837890625000000e+01, 3.962402343750000000e+00, 5.639648437500000000e-01, 3.000000000000000000e+01, 1.969482421875000000e+00, 9.333512306213378906e+00
1.308837890625000000e+01, 1.896240234375000000e+01, 1.556396484375000000e+01, 3.000000000000000000e+01, 4.694824218750000000e-01, 0.000000000000000000e+00
9.338378906250000000e+00, 2.124023437500000000e-01, 1.181396484375000000e+01, 3.000000000000000000e+01, 1.594482421875000000e+00, 9.648029327392578125e+00
2.433837890625000000e+01, 1.521240234375000000e+01, 2.681396484375000000e+01, 3.000000000000000000e+01, 9.448242187500000000e-02, 0.000000000000000000e+00
1.683837890625000000e+01, 7.712402343750000000e+00, 1.931396484375000000e+01, 3.000000000000000000e+01, 8.444824218750000000e-01, 2.074352502822875977e+00
1.838378906250000000e+00, 2.271240234375000000e+01, 4.313964843750000000e+00, 3.000000000000000000e+01, 2.344482421875000000e+00, 8.096283912658691406e+00
1.369628906250000000e+00, 1.618652343750000000e+00, 2.447021484375000000e+01, 3.000000000000000000e+01, 4.760742187500000000e-02, 8.339447975158691406e+00
1.636962890625000000e+01, 1.661865234375000000e+01, 9.470214843750000000e+00, 3.000000000000000000e+01, 1.547607421875000000e+00, 3.855955302715301514e-01
2.386962890625000000e+01, 9.118652343750000000e+00, 1.970214843750000000e+00, 3.000000000000000000e+01, 2.297607421875000000e+00, 7.959792137145996094e+00
8.869628906250000000e+00, 2.411865234375000000e+01, 1.697021484375000000e+01, 3.000000000000000000e+01, 7.976074218750000000e-01, 9.125394225120544434e-01
1.261962890625000000e+01, 1.286865234375000000e+01, 1.322021484375000000e+01, 3.000000000000000000e+01, 2.672607421875000000e+00, 0.000000000000000000e+00
2.761962890625000000e+01, 2.786865234375000000e+01, 2.822021484375000000e+01, 3.000000000000000000e+01, 1.172607421875000000e+00, 0.000000000000000000e+00
2.011962890625000000e+01, 5.368652343750000000e+00, 2.072021484375000000e+01, 3.000000000000000000e+01, 4.226074218750000000e-01, 4.376901626586914062e+00
5.119628906250000000e+00, 2.036865234375000000e+01, 5.720214843750000000e+00, 3.000000000000000000e+01, 1.922607421875000000e+00, 4.773210048675537109e+00
6.994628906250000000e+00, 1.099365234375000000e+01, 1.509521484375000000e+01, 3.000000000000000000e+01, 1.735107421875000000e+00, 2.879678487777709961e+00
2.199462890625000000e+01, 2.599365234375000000e+01, 9.521484375000000000e-02, 3.000000000000000000e+01, 2.351074218750000000e-01, 9.632082939147949219e+00
2.949462890625000000e+01, 3.493652343750000000e+00, 7.595214843750000000e+00, 3.000000000000000000e+01, 9.851074218750000000e-01, 6.306874752044677734e+00
1.449462890625000000e+01, 1.849365234375000000e+01, 2.259521484375000000e+01, 3.000000000000000000e+01, 2.485107421875000000e+00, 0.000000000000000000e+00
1.074462890625000000e+01, 7.243652343750000000e+00, 3.845214843750000000e+00, 3.000000000000000000e+01, 1.360107421875000000e+00, 5.992133140563964844e+00
2.574462890625000000e+01, 2.224365234375000000e+01, 1.884521484375000000e+01, 3.000000000000000000e+01, 2.860107421875000000e+00, 0.000000000000000000e+00
1.824462890625000000e+01, 1.474365234375000000e+01, 2.634521484375000000e+01, 3.000000000000000000e+01, 2.110107421875000000e+00, 0.000000000000000000e+00
3.244628906250000000e+00, 2.974365234375000000e+01, 1.134521484375000000e+01, 3.000000000000000000e+01, 6.101074218750000000e-01, 6.519215106964111328e+00
2.307128906250000000e+00, 1.380615234375000000e+01, 1.032714843750000000e+00, 3.000000000000000000e+01, 8.913574218750000000e-01, 8.758628845214843750e+00
1.730712890625000000e+01, 2.880615234375000000e+01, 1.603271484375000000e+01, 3.000000000000000000e+01, 2.391357421875000000e+00, 0.000000000000000000e+00
2.480712890625000000e+01, 6.306152343750000000e+00, 2.353271484375000000e+01, 3.000000000000000000e+01, 1.641357421875000000e+00, 3.558902263641357422e+00
9.807128906250000000e+00, 2.130615234375000000e+01, 8.532714843750000000e+00, 3.000000000000000000e+01, 1.413574218750000000e-01, 1.185468196868896484e+00
1.355712890625000000e+01, 2.556152343750000000e+00, 1.978271484375000000e+01, 3.000000000000000000e+01, 2.016357421875000000e+00, 7.345965385437011719e+00
2.855712890625000000e+01, 1.755615234375000000e+01, 4.782714843750000000e+00, 3.000000000000000000e+01, 5.163574218750000000e-01, 4.971979618072509766e+00
2.105712890625000000e+01, 1.005615234375000000e+01, 1.228271484375000000e+01, 3.000000000000000000e+01, 1.266357421875000000e+00, 0.000000000000000000e+00
6.057128906250000000e+00, 2.505615234375000000e+01, 2.728271484375000000e+01, 3.000000000000000000e+01, 2.766357421875000000e+00, 3.919534206390380859e+00
4.182128906250000000e+00, 4.431152343750000000e+00, 1.040771484375000000e+01, 3.000000000000000000e+01, 2.578857421875000000e+00, 5.775845527648925781e+00
1.918212890625000000e+01, 1.943115234375000000e+01, 2.540771484375000000e+01, 3.000000000000000000e+01, 1.078857421875000000e+00, 0.000000000000000000e+00
2.668212890625000000e+01, 1.193115234375000000e+01, 1.790771484375000000e+01, 3.000000000000000000e+01, 3.288574218750000000e-01, 0.000000000000000000e+00
1.168212890625000000e+01, 2.693115234375000000e+01, 2.907714843750000000e+00, 3.000000000000000000e+01, 1.828857421875000000e+00, 6.975853919982910156e+00
7.932128906250000000e+00, 8.181152343750000000e+00, 2.915771484375000000e+01, 3.000000000000000000e+01, 7.038574218750000000e-01, 1.840872883796691895e+00
2.293212890625000000e+01, 2.318115234375000000e+01, 1.415771484375000000e+01, 3.000000000000000000e+01, 2.203857421875000000e+00, 0.000000000000000000e+00
1.543212890625000000e+01, 6.811523437500000000e-01, 6.657714843750000000e+00, 3.000000000000000000e+01, 2.953857421875000000e+00, 9.314234733581542969e+00
4.321289062500000000e-01, 1.568115234375000000e+01, 2.165771484375000000e+01, 3.000000000000000000e+01, 1.453857421875000000e+00, 9.414445877075195312e+00
3.149414062500000000e-01, 1.439208984375000000e+01, 2.904052734375000000e+01, 3.000000000000000000e+01, 2.824951171875000000e+00, 9.667569160461425781e+00
1.531494140625000000e+01, 2.939208984375000000e+01, 1.404052734375000000e+01, 3.000000000000000000e+01, 1.324951171875000000e+00, 0.000000000000000000e+00
2.281494140625000000e+01, 6.892089843750000000e+00, 6.540527343750000000e+00, 3.000000000000000000e+01, 5.749511718750000000e-01, 3.219884634017944336e+00
7.814941406250000000e+00, 2.189208984375000000e+01, 2.154052734375000000e+01, 3.000000000000000000e+01, 2.074951171875000000e+00, 2.092980146408081055e+00
1.156494140625000000e+01, 3.142089843750000000e+00, 1.029052734375000000e+01, 3.000000000000000000e+01, 1.999511718750000000e-01, 6.581789016723632812e+00
2.656494140625000000e+01, 1.814208984375000000e+01, 2.529052734375000000e+01, 3.000000000000000000e+01, 1.699951171875000000e+00, 0.000000000000000000e+00
1.906494140625000000e+01, 1.064208984375000000e+01, 1.779052734375000000e+01, 3.000000000000000000e+01, 2.449951171875000000e+00, 0.000000000000000000e+00
4.064941406250000000e+00, 2.564208984375000000e+01, 2.790527343750000000e+00, 3.000000000000000000e+01, 9.499511718750000000e-01, 7.006554603576660156e+00
5.939941406250000000e+00, 5.017089843750000000e+00, 1.966552734375000000e+01, 3.000000000000000000e+01, 1.137451171875000000e+00, 4.798378944396972656e+00
2.093994140625000000e+01, 2.001708984375000000e+01, 4.665527343750000000e+00, 3.000000000000000000e+01, 2.637451171875000000e+00, 5.298283576965332031e+00
2.843994140625000000e+01, 1.251708984375000000e+01, 1.216552734375000000e+01, 3.000000000000000000e+01, 1.887451171875000000e+00, 0.000000000000000000e+00
1.343994140625000000e+01, 2.751708984375000000e+01, 2.716552734375000000e+01, 3.000000000000000000e+01, 3.874511718750000000e-01, 0.000000000000000000e+00
9.689941406250000000e+00, 8.767089843750000000e+00, 9.155273437500000000e-01, 3.000000000000000000e+01, 1.512451171875000000e+00, 8.936819076538085938e+00
2.468994140625000000e+01, 2.376708984375000000e+01, 1.591552734375000000e+01, 3.000000000000000000e+01, 1.245117187500000000e-02, 0.000000000000000000e+00
1.718994140625000000e+01, 1.267089843750000000e+00, 2.341552734375000000e+01, 3.000000000000000000e+01, 7.624511718750000000e-01, 8.511639595031738281e+00
2.189941406250000000e+00, 1.626708984375000000e+01, 8.415527343750000000e+00, 3.000000000000000000e+01, 2.262451171875000000e+00, 7.736575126647949219e+00
3.127441406250000000e+00, 3.295898437500000000e-01, 5.603027343750000000e+00, 3.000000000000000000e+01, 2.168701171875000000e+00, 9.587624549865722656e+00
1.812744140625000000e+01, 1.532958984375000000e+01, 2.060302734375000000e+01, 3.000000000000000000e+01, 6.687011718750000000e-01, 0.000000000000000000e+00
2.562744140625000000e+01, 7.829589843750000000e+00, 2.810302734375000000e+01, 3.000000000000000000e+01, 1.418701171875000000e+00, 2.013524055480957031e+00
1.062744140625000000e+01, 2.282958984375000000e+01, 1.310302734375000000e+01, 3.000000000000000000e+01, 2.918701171875000000e+00, 0.000000000000000000e+00
1.437744140625000000e+01, 1.157958984375000000e+01, 1.685302734375000000e+01, 3.000000000000000000e+01, 1.043701171875000000e+00, 0.000000000000000000e+00
2.937744140625000000e+01, 2.657958984375000000e+01, 1.853027343750000000e+00, 3.000000000000000000e+01, 2.543701171875000000e+00, 8.101447105407714844e+00
2.187744140625000000e+01, 4.079589843750000000e+00, 9.353027343750000000e+00, 3.000000000000000000e+01, 1.793701171875000000e+00, 5.800505161285400391e+00
6.877441406250000000e+00, 1.907958984375000000e+01, 2.435302734375000000e+01, 3.000000000000000000e+01, 2.937011718750000000e-01, 2.855557918548583984e+00
5.002441406250000000e+00, 9.704589843750000000e+00, 1.497802734375000000e+01, 3.000000000000000000e+01, 4.812011718750000000e-01, 4.748824596405029297e+00
2.000244140625000000e+01, 2.470458984375000000e+01, 2.997802734375000000e+01, 3.000000000000000000e+01, 1.981201171875000000e+00, 0.000000000000000000e+00
2.750244140625000000e+01, 2.204589843750000000e+00, 2.247802734375000000e+01, 3.000000000000000000e+01, 2.731201171875000000e+00, 7.768566131591796875e+00
1.250244140625000000e+01, 1.720458984375000000e+01, 7.478027343750000000e+00, 3.000000000000000000e+01, 1.231201171875000000e+00, 2.346647977828979492e+00
8.752441406250000000e+00, 5.954589843750000000e+00, 2.622802734375000000e+01, 3.000000000000000000e+01, 2.356201171875000000e+00, 3.981237173080444336e+00
2.375244140625000000e+01, 2.095458984375000000e+01, 1.122802734375000000e+01, 3.000000000000000000e+01, 8.562011718750000000e-01, 0.000000000000000000e+00
1.625244140625000000e+01, 1.345458984375000000e+01, 3.728027343750000000e+00, 3.000000000000000000e+01, 1.062011718750000000e-01, 5.986739635467529297e+00
1.252441406250000000e+00, 2.845458984375000000e+01, 1.872802734375000000e+01, 3.000000000000000000e+01, 1.606201171875000000e+00, 8.609145164489746094e+00
1.721191406250000000e+00, 7.360839843750000000e+00, 1.263427734375000000e+01, 3.000000000000000000e+01, 8.093261718750000000e-01, 8.062123298645019531e+00
1.672119140625000000e+01, 2.236083984375000000e+01, 2.763427734375000000e+01, 3.000000000000000000e+01, 2.309326171875000000e+00, 0.000000000000000000e+00
2.422119140625000000e+01, 1.486083984375000000e+01, 2.013427734375000000e+01, 3.000000000000000000e+01, 1.559326171875000000e+00, 0.000000000000000000e+00
9.221191406250000000e+00, 2.986083984375000000e+01, 5.134277343750000000e+00, 3.000000000000000000e+01, 5.932617187500000000e-02, 4.575936794281005859e+00
1.297119140625000000e+01, 1.111083984375000000e+01, 2.388427734375000000e+01, 3.000000000000000000e+01, 1.934326171875000000e+00, 0.000000000000000000e+00
2.797119140625000000e+01, 2.611083984375000000e+01, 8.884277343750000000e+00, 3.000000000000000000e+01, 4.343261718750000000e-01, 8.624186515808105469e-01
2.047119140625000000e+01, 3.610839843750000000e+00, 1.384277343750000000e+00, 3.000000000000000000e+01, 1.184326171875000000e+00, 8.435793876647949219e+00
5.471191406250000000e+00, 1.861083984375000000e+01, 1.638427734375000000e+01, 3.000000000000000000e+01, 2.684326171875000000e+00, 4.497291088104248047e+00
7.346191406250000000e+00, 1.298583984375000000e+01, 7.009277343750000000e+00, 3.000000000000000000e+01, 2.496826171875000000e+00, 2.940531730651855469e+00
2.234619140625000000e+01, 2.798583984375000000e+01, 2.200927734375000000e+01, 3.000000000000000000e+01, 9.968261718750000000e-01, 0.000000000000000000e+00
2.984619140625000000e+01, 5.485839843750000000e+00, 2.950927734375000000e+01, 3.000000000000000000e+01, 2.468261718750000000e-01, 4.242598056793212891e+00
1.484619140625000000e+01, 2.048583984375000000e+01, 1.450927734375000000e+01, 3.000000000000000000e+01, 1.746826171875000000e+00, 0.000000000000000000e+00
1.109619140625000000e+01, 1.735839843750000000e+00, 1.825927734375000000e+01, 3.000000000000000000e+01, 6.218261718750000000e-01, 8.029148101806640625e+00
2.609619140625000000e+01, 1.673583984375000000e+01, 3.259277343750000000e+00, 3.000000000000000000e+01, 2.121826171875000000e+00, 6.653289794921875000e+00
1.859619140625000000e+01, 9.235839843750000000e+00, 1.075927734375000000e+01, 3.000000000000000000e+01, 2.871826171875000000e+00, 7.513509988784790039e-01
3.596191406250000000e+00, 2.423583984375000000e+01, 2.575927734375000000e+01, 3.000000000000000000e+01, 1.371826171875000000e+00, 6.242309570312500000e+00
2.658691406250000000e+00, 8.298339843750000000e+00, 2.107177734375000000e+01, 3.000000000000000000e+01, 1.530761718750000000e-01, 7.060630321502685547e+00
1.765869140625000000e+01, 2.329833984375000000e+01, 6.071777343750000000e+00, 3.000000000000000000e+01, 1.653076171875000000e+00, 3.794433355331420898e+00
2.515869140625000000e+01, 7.983398437500000000e-01, 1.357177734375000000e+01, 3.000000000000000000e+01, 2.403076171875000000e+00, 9.142145156860351562e+00
1.015869140625000000e+01, 1.579833984375000000e+01, 2.857177734375000000e+01, 3.000000000000000000e+01, 9.030761718750000000e-01, 0.000000000000000000e+00
1.390869140625000000e+01, 4.548339843750000000e+00, 2.321777343750000000e+00, 3.000000000000000000e+01, 2.778076171875000000e+00, 7.656054973602294922e+00
2.890869140625000000e+01, 1.954833984375000000e+01, 1.732177734375000000e+01, 3.000000000000000000e+01, 1.278076171875000000e+00, 0.000000000000000000e+00
2.140869140625000000e+01, 1.204833984375000000e+01, 2.482177734375000000e+01, 3.000000000000000000e+01, 5.280761718750000000e-01, 0.000000000000000000e+00
6.408691406250000000e+00, 2.704833984375000000e+01, 9.821777343750000000e+00, 3.000000000000000000e+01, 2.028076171875000000e+00, 3.494586944580078125e+00
4.533691406250000000e+00, 2.673339843750000000e+00, 2.669677734375000000e+01, 3.000000000000000000e+01, 1.840576171875000000e+00, 7.211387157440185547e+00
1.953369140625000000e+01, 1.767333984375000000e+01, 1.169677734375000000e+01, 3.000000000000000000e+01, 3.405761718750000000e-01, 0.000000000000000000e+00
2.703369140625000000e+01, 1.017333984375000000e+01, 4.196777343750000000e+00, 3.000000000000000000e+01, 1.090576171875000000e+00, 5.614091873168945312e+00
1.203369140625000000e+01, 2.517333984375000000e+01, 1.919677734375000000e+01, 3.000000000000000000e+01, 2.590576171875000000e+00, 0.000000000000000000e+00
8.283691406250000000e+00, 1.392333984375000000e+01, 7.946777343750000000e+00, 3.000000000000000000e+01, 1.465576171875000000e+00, 1.900951504707336426e+00
2.328369140625000000e+01, 2.892333984375000000e+01, 2.294677734375000000e+01, 3.000000000000000000e+01, 2.965576171875000000e+00, 0.000000000000000000e+00
1.578369140625000000e+01, 6.423339843750000000e+00, 1.544677734375000000e+01, 3.000000000000000000e+01, 2.215576171875000000e+00, 3.498524665832519531e+00
7.836914062500000000e-01, 2.142333984375000000e+01, 4.467773437500000000e-01, 3.000000000000000000e+01, 7.155761718750000000e-01, 9.327369689941406250e+00
5.493164062500000000e-01, 3.376464843750000000e+00, 1.568115234375000000e+01, 3.000000000000000000e+01, 2.332763671875000000e+00, 9.384181976318359375e+00
1.554931640625000000e+01, 1.837646484375000000e+01, 6.811523437500000000e-01, 3.000000000000000000e+01, 8.327636718750000000e-01, 9.104455947875976562e+00
2.304931640625000000e+01, 1.087646484375000000e+01, 8.181152343750000000e+00, 3.000000000000000000e+01, 8.276367187500000000e-02, 1.531338095664978027e+00
8.049316406250000000e+00, 2.587646484375000000e+01, 2.318115234375000000e+01, 3.000000000000000000e+01, 1.582763671875000000e+00, 1.809959530830383301e+00
1.179931640625000000e+01, 1.462646484375000000e+01, 4.431152343750000000e+00, 3.000000000000000000e+01, 4.577636718750000000e-01, 5.317828178405761719e+00
2.679931640625000000e+01, 2.962646484375000000e+01, 1.943115234375000000e+01, 3.000000000000000000e+01, 1.957763671875000000e+00, 0.000000000000000000e+00
1.929931640625000000e+01, 7.126464843750000000e+00, 2.693115234375000000e+01, 3.000000000000000000e+01, 2.707763671875000000e+00, 2.844354152679443359e+00
4.299316406250000000e+00, 2.212646484375000000e+01, 1.193115234375000000e+01, 3.000000000000000000e+01, 1.207763671875000000e+00, 5.523056507110595703e+00
6.174316406250000000e+00, 9.001464843750000000e+00, 2.505615234375000000e+01, 3.000000000000000000e+01, 1.020263671875000000e+00, 3.629656791687011719e+00
2.117431640625000000e+01, 2.400146484375000000e+01, 1.005615234375000000e+01, 3.000000000000000000e+01, 2.520263671875000000e+00, 0.000000000000000000e+00
2.867431640625000000e+01, 1.501464843750000000e+00, 2.556152343750000000e+00, 3.000000000000000000e+01, 1.770263671875000000e+00, 8.376314163208007812e+00
1.367431640625000000e+01, 1.650146484375000000e+01, 1.755615234375000000e+01, 3.000000000000000000e+01, 2.702636718750000000e-01, 0.000000000000000000e+00
9.924316406250000000e+00, 5.251464843750000000e+00, 1.380615234375000000e+01, 3.000000000000000000e+01, 2.145263671875000000e+00, 4.663425922393798828e+00
2.492431640625000000e+01, 2.025146484375000000e+01, 2.880615234375000000e+01, 3.000000000000000000e+01, 6.452636718750000000e-01, 0.000000000000000000e+00
1.742431640625000000e+01, 1.275146484375000000e+01, 2.130615234375000000e+01, 3.000000000000000000e+01, 1.395263671875000000e+00, 0.000000000000000000e+00
2.424316406250000000e+00, 2.775146484375000000e+01, 6.306152343750000000e+00, 3.000000000000000000e+01, 2.895263671875000000e+00, 7.565215587615966797e+00
3.361816406250000000e+00, 1.181396484375000000e+01, 1.099365234375000000e+01, 3.000000000000000000e+01, 1.676513671875000000e+00, 6.506706714630126953e+00
1.836181640625000000e+01, 2.681396484375000000e+01, 2.599365234375000000e+01, 3.000000000000000000e+01, 1.765136718750000000e-01, 0.000000000000000000e+00
2.586181640625000000e+01, 4.313964843750000000e+00, 1.849365234375000000e+01, 3.000000000000000000e+01, 9.265136718750000000e-01, 5.480821609497070312e+00
1.086181640625000000e+01, 1.931396484375000000e+01, 3.493652343750000000e+00, 3.000000000000000000e+01, 2.426513671875000000e+00, 6.449162960052490234e+00
1.461181640625000000e+01, 5.639648437500000000e-01, 2.974365234375000000e+01, 3.000000000000000000e+01, 1.301513671875000000e+00, 9.267621040344238281e+00
2.961181640625000000e+01, 1.556396484375000000e+01, 1.474365234375000000e+01, 3.000000000000000000e+01, 2.801513671875000000e+00, 0.000000000000000000e+00
2.211181640625000000e+01, 8.063964843750000000e+00, 7.243652343750000000e+00, 3.000000000000000000e+01, 2.051513671875000000e+00, 2.661947488784790039e+00
7.111816406250000000e+00, 2.306396484375000000e+01, 2.224365234375000000e+01, 3.000000000000000000e+01, 5.515136718750000000e-01, 2.646308183670043945e+00
5.236816406250000000e+00, 6.188964843750000000e+00, 1.618652343750000000e+00, 3.000000000000000000e+01, 3.640136718750000000e-01, 8.121192932128906250e+00
2.023681640625000000e+01, 2.118896484375000000e+01, 1.661865234375000000e+01, 3.000000000000000000e+01, 1.864013671875000000e+00, 0.000000000000000000e+00
2.773681640625000000e+01, 1.368896484375000000e+01, 2.411865234375000000e+01, 3.000000000000000000e+01, 2.614013671875000000e+00, 0.000000000000000000e+00
1.273681640625000000e+01, 2.868896484375000000e+01, 9.118652343750000000e+00, 3.000000000000000000e+01, 1.114013671875000000e+00, 6.945163607597351074e-01
8.986816406250000000e+00, 9.938964843750000000e+00, 2.036865234375000000e+01, 3.000000000000000000e+01, 2.989013671875000000e+00, 1.012085080146789551e+00
2.398681640625000000e+01, 2.493896484375000000e+01, 5.368652343750000000e+00, 3.000000000000000000e+01, 1.489013671875000000e+00, 4.481384754180908203e+00
1.648681640625000000e+01, 2.438964843750000000e+00, 1.286865234375000000e+01, 3.000000000000000000e+01, 7.390136718750000000e-01, 7.337473392486572266e+00
1.486816406250000000e+00, 1.743896484375000000e+01, 2.786865234375000000e+01, 3.000000000000000000e+01, 2.239013671875000000e+00, 8.437374114990234375e+00
1.018066406250000000e+00, 1.040771484375000000e+01, 3.024902343750000000e+00, 3.000000000000000000e+01, 1.348388671875000000e+00, 8.818128585815429688e+00
1.601806640625000000e+01, 2.540771484375000000e+01, 1.802490234375000000e+01, 3.000000000000000000e+01, 2.848388671875000000e+00, 0.000000000000000000e+00
2.351806640625000000e+01, 2.907714843750000000e+00, 2.552490234375000000e+01, 3.000000000000000000e+01, 2.098388671875000000e+00, 7.002529144287109375e+00
8.518066406250000000e+00, 1.790771484375000000e+01, 1.052490234375000000e+01, 3.000000000000000000e+01, 5.983886718750000000e-01, 1.244633436203002930e+00
1.226806640625000000e+01, 6.657714843750000000e+00, 2.177490234375000000e+01, 3.000000000000000000e+01, 1.723388671875000000e+00, 3.215435504913330078e+00
2.726806640625000000e+01, 2.165771484375000000e+01, 6.774902343750000000e+00, 3.000000000000000000e+01, 2.233886718750000000e-01, 2.951255798339843750e+00
1.976806640625000000e+01, 1.415771484375000000e+01, 1.427490234375000000e+01, 3.000000000000000000e+01, 9.733886718750000000e-01, 0.000000000000000000e+00
4.768066406250000000e+00, 2.915771484375000000e+01, 2.927490234375000000e+01, 3.000000000000000000e+01, 2.473388671875000000e+00, 5.179410934448242188e+00
6.643066406250000000e+00, 1.032714843750000000e+00, 8.649902343750000000e+00, 3.000000000000000000e+01, 2.660888671875000000e+00, 8.933431625366210938e+00
2.164306640625000000e+01, 1.603271484375000000e+01, 2.364990234375000000e+01, 3.000000000000000000e+01, 1.160888671875000000e+00, 0.000000000000000000e+00
2.914306640625000000e+01, 8.532714843750000000e+00, 1.614990234375000000e+01, 3.000000000000000000e+01, 4.108886718750000000e-01, 1.211696982383728027e+00
1.414306640625000000e+01, 2.353271484375000000e+01, 1.149902343750000000e+00, 3.000000000000000000e+01, 1.910888671875000000e+00, 8.741777420043945312e+00
1.039306640625000000e+01, 1.228271484375000000e+01, 2.739990234375000000e+01, 3.000000000000000000e+01, 3.588867187500000000e-02, 0.000000000000000000e+00
2.539306640625000000e+01, 2.728271484375000000e+01, 1.239990234375000000e+01, 3.000000000000000000e+01, 1.535888671875000000e+00, 0.000000000000000000e+00
1.789306640625000000e+01, 4.782714843750000000e+00, 4.899902343750000000e+00, 3.000000000000000000e+01, 2.285888671875000000e+00, 5.146128177642822266e+00
2.893066406250000000e+00, 1.978271484375000000e+01, 1.989990234375000000e+01, 3.000000000000000000e+01, 7.858886718750000000e-01, 6.887955665588378906e+00
1.955566406250000000e+00, 3.845214843750000000e+00, 2.271240234375000000e+01, 3.000000000000000000e+01, 6.921386718750000000e-01, 7.816290378570556641e+00
1.695556640625000000e+01, 1.884521484375000000e+01, 7.712402343750000000e+00, 3.000000000000000000e+01, 2.192138671875000000e+00, 2.207136869430541992e+00
2.445556640625000000e+01, 1.134521484375000000e+01, 2.124023437500000000e-01, 3.000000000000000000e+01, 2.942138671875000000e+00, 9.781813621520996094e+00
9.455566406250000000e+00, 2.634521484375000000e+01, 1.521240234375000000e+01, 3.000000000000000000e+01, 1.442138671875000000e+00, 3.898546397686004639e-01
1.320556640625000000e+01, 7.595214843750000000e+00, 1.146240234375000000e+01, 3.000000000000000000e+01, 2.567138671875000000e+00, 2.361592531204223633e+00
2.820556640625000000e+01, 2.259521484375000000e+01, 2.646240234375000000e+01, 3.000000000000000000e+01, 1.067138671875000000e+00, 0.000000000000000000e+00
2.070556640625000000e+01, 9.521484375000000000e-02, 1.896240234375000000e+01, 3.000000000000000000e+01, 3.171386718750000000e-01, 9.640066146850585938e+00
5.705566406250000000e+00, 1.509521484375000000e+01, 3.962402343750000000e+00, 3.000000000000000000e+01, 1.817138671875000000e+00, 5.920008182525634766e+00
3.830566406250000000e+00, 1.322021484375000000e+01, 1.708740234375000000e+01, 3.000000000000000000e+01, 2.004638671875000000e+00, 6.070391178131103516e+00
1.883056640625000000e+01, 2.822021484375000000e+01, 2.087402343750000000e+00, 3.000000000000000000e+01, 5.046386718750000000e-01, 7.666149139404296875e+00
2.633056640625000000e+01, 5.720214843750000000e+00, 9.587402343750000000e+00, 3.000000000000000000e+01, 1.254638671875000000e+00, 4.106763362884521484e+00
1.133056640625000000e+01, 2.072021484375000000e+01, 2.458740234375000000e+01, 3.000000000000000000e+01, 2.754638671875000000e+00, 0.000000000000000000e+00
7.580566406250000000e+00, 1.970214843750000000e+00, 5.837402343750000000e+00, 3.000000000000000000e+01, 8.796386718750000000e-01, 7.819981098175048828e+00
2.258056640625000000e+01, 1.697021484375000000e+01, 2.083740234375000000e+01, 3.000000000000000000e+01, 2.379638671875000000e+00, 0.000000000000000000e+00
1.508056640625000000e+01, 9.470214843750000000e+00, 2.833740234375000000e+01, 3.000000000000000000e+01, 1.629638671875000000e+00, 3.936837017536163330e-01
8.056640625000000000e-02, 2.447021484375000000e+01, 1.333740234375000000e+01, 3.000000000000000000e+01, 1.296386718750000000e-01, 9.636477470397949219e+00
1.098632812500000000e-01, 1.882324218750000000e+00, 2.315185546875000000e+01, 3.000000000000000000e+01, 2.142333984375000000e+00, 9.804737091064453125e+00
1.510986328125000000e+01, 1.688232421875000000e+01, 8.151855468750000000e+00, 3.000000000000000000e+01, 6.423339843750000000e-01, 1.615135550498962402e+00
2.260986328125000000e+01, 9.382324218750000000e+00, 6.518554687500000000e-01, 3.000000000000000000e+01, 1.392333984375000000e+00, 9.188663482666015625e+00
7.609863281250000000e+00, 2.438232421875000000e+01, 1.565185546875000000e+01, 3.000000000000000000e+01, 2.892333984375000000e+00, 2.379375934600830078e+00
1.135986328125000000e+01, 1.313232421875000000e+01, 1.190185546875000000e+01, 3.000000000000000000e+01, 1.017333984375000000e+00, 0.000000000000000000e+00
2.635986328125000000e+01, 2.813232421875000000e+01, 2.690185546875000000e+01, 3.000000000000000000e+01, 2.517333984375000000e+00, 0.000000000000000000e+00
1.885986328125000000e+01, 5.632324218750000000e+00, 1.940185546875000000e+01, 3.000000000000000000e+01, 1.767333984375000000e+00, 4.245165824890136719e+00
3.859863281250000000e+00, 2.063232421875000000e+01, 4.401855468750000000e+00, 3.000000000000000000e+01, 2.673339843750000000e-01, 5.870570182800292969e+00
5.734863281250000000e+00, 7.507324218750000000e+00, 1.752685546875000000e+01, 3.000000000000000000e+01, 4.548339843750000000e-01, 4.013831615447998047e+00
2.073486328125000000e+01, 2.250732421875000000e+01, 2.526855468750000000e+00, 3.000000000000000000e+01, 1.954833984375000000e+00, 7.369172096252441406e+00
2.823486328125000000e+01, 7.324218750000000000e-03, 1.002685546875000000e+01, 3.000000000000000000e+01, 2.704833984375000000e+00, 9.963202476501464844e+00
1.323486328125000000e+01, 1.500732421875000000e+01, 2.502685546875000000e+01, 3.000000000000000000e+01, 1.204833984375000000e+00, 0.000000000000000000e+00
9.484863281250000000e+00, 3.757324218750000000e+00, 6.276855468750000000e+00, 3.000000000000000000e+01, 2.329833984375000000e+00, 6.175883293151855469e+00
